video_id,username,caption,likes,hashtags,date,comment,processed_caption,processed_comment,processed_text
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,yang shillnyq akun gede semua sir 🗿😂😂,,shillnyq akun gede sir,shillnyq akun gede sir
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,perjuangan tidak pernah mengkhianati hasil,,perjuangan mengkhianati hasil,perjuangan mengkhianati hasil
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,foto selvieky juga ada yang 3 tahun nih😂,,foto selvieky nih,foto selvieky nih
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bang gua mau belajar gimna caranya bft?,,bang saya  belajar gimna bft,bang saya  belajar gimna bft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,dan dia beli,,beli,beli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,lu beli kahh?,,beli kahh,beli kahh
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ss jual separuh harga,,jual separuh harga,jual separuh harga
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,yg jadi pertanyaan itu poto selfi di beli untuk apa 🙄🙄,,yang  poto selfi beli,yang  poto selfi beli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,nft apaan,,nft,nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,njir sampe masuk tiktok,,njir masuk tiktok,njir masuk tiktok
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""EMG BANG Di opbr jiga op dia""",,bang opbr jiga,bang opbr jiga
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,pertanyaan yg beli poto ny buat apa ? ragil beli ga 😳,,yang  beli poto ragil beli,yang  beli poto ragil beli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bang itu bayar fee 1 kali post atau gimana sih,,bang bayar fee kali post gimana sih,bang bayar fee kali post gimana sih
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,doi ne mita ae dikirimi pap bendino andekno kok sek disio sio,,doi mita dikirimi pap bendino andekno sek disio sio,doi mita dikirimi pap bendino andekno sek disio sio
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,@blajar.yang.rajin,,rajin,rajin
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,@putr.izzx,,izzx,izzx
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,@Holla Purkon 👋🏻,,purkon,purkon
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,@Deddy Corbuzier,,corbuzier,corbuzier
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bang Lo adak kak,,bang adak kak,bang adak kak
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Selfi wok,,selfi wok,selfi wok
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,pantes tadi,,pantes,pantes
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""yg gak kenal NFT yg beneran pasti bilang scam lah, apalah. Mereka cuma tau 1 kasus beli NFT sendiri itu. lalu menyamaratakan semua NFT sama haha...""""""",,yang  kenal nft yang  benar  bilang scam apalah beli nft menyamaratakan nft haha,yang  kenal nft yang  benar  bilang scam apalah beli nft menyamaratakan nft haha
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Dijual doang tapi belum laku??,,dijual saja  laku,dijual saja  laku
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""ga ngerti gua sama konsep nft, di ss juga bisa.""",,ngerti saya  konsep nft,ngerti saya  konsep nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""JANGAN KEMAKAN FOMO""",,kemakan fomo,kemakan fomo
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Sebentar lagi di rumah gozali banyak didatengin orang orang yang ngaku nya sodara padahal kemaren kemaren mah ngebuli dia juga🤣🤣,,sebentar rumah gozali didatengin orang orang ngaku nya saudara  kemarin  kemarin  mah ngebuli,sebentar rumah gozali didatengin orang orang ngaku nya saudara  kemarin  kemarin  mah ngebuli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,yg beli cuma krn kasihan,,yang  beli karena  kasihan,yang  beli karena  kasihan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""ibu: lu kok ga kerja Zal""",,kerja zal,kerja zal
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""komentar di sini keren, udah dewasa, gk kaya disebelah yg hanya nyirnyir. dia adalah org pertama karena itu nilainya tinggi""""""",,komentar keren dewasa kaya disebelah yang  nyirnyir orang nilainya,komentar keren dewasa kaya disebelah yang  nyirnyir orang nilainya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""trus guna nya apa , poto kek gtu ?""""""",,terus  nya poto kek begitu ,terus  nya poto kek begitu
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,kamu boleh meniru karyanya. tapi tidak dengan rezeqi nya ),,meniru karyanya rezeqi nya,meniru karyanya rezeqi nya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""terus aja buat viral ni NFT, setau gua NFT dipake buat masuk YACHT gitu selain itu buat invest? hoho sangat tidak worth it""""""",,saja  viral ini  nft setau saya  nft dipakai  masuk yacht begitu  invest hoho worth,saja  viral ini  nft setau saya  nft dipakai  masuk yacht begitu  invest hoho worth
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""NFT, konsepnya samalah kayak dagang batu akik, bisa di jual ke yang “ngerti”, ntar kalo hype nya abis yaa.. jadi cerita 😁""""""",,nft konsepnya samalah mirip  dagang batu akik jual ngerti nanti  kalau  hype nya abis yaa cerita,nft konsepnya samalah mirip  dagang batu akik jual ngerti nanti  kalau  hype nya abis yaa cerita
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""bikin sendiri. jual sendiri. beli sendiri.""",,bikin jual beli,bikin jual beli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bang share dong platform nft itu apa aja? yg paling kmu rekomen apa bang ?,,bang share platform nft saja  yang  rekomen bang,bang share platform nft saja  yang  rekomen bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""percuma ganteng, Kl ft lo gak menghasilkan uang, mantep Gizali 😍""""""",,ganteng kalau  menghasilkan uang mantap  gizali,ganteng kalau  menghasilkan uang mantap  gizali
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Bang rekomen tempat untuk belajar tentang NFT dong,,bang rekomen belajar nft,bang rekomen belajar nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""2 kalimat yang ringan diucapkan lisan, memperberat timbangan, dan dicintai oleh Allah""""""""""",,kalimat ringan lisan memperberat timbangan dicintai allah,kalimat ringan lisan memperberat timbangan dicintai allah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bg nft itu apa an si tolong kasih penjelasan dong,,bagi  nft tolong kasih penjelasan,bagi  nft tolong kasih penjelasan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,kentut aja bisa di jual apa lagi foto,,kentut saja  jual foto,kentut saja  jual foto
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,penjelasan tentang nft dong,,penjelasan nft,penjelasan nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,siapa yg masih belum ngerti,,yang  ngerti,yang  ngerti
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,lets Travel to Bali with 1 NFT 🔥 link on bio,,lets travel bali with nft link bio,lets travel bali with nft link bio
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""itu harga bisa naik gitu dia yg naikin apa naik sendirinya""",,harga begitu  yang  naikin,harga begitu  yang  naikin
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ngapain di bahas 😏 biar tambah viral kah 😳😏,,ngapain bahas biar viral kah,ngapain bahas biar viral kah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""gratis pun gk mau,ap lgi sehrga 30 jetong""""""",,gratis lagi  sehrga jetong,gratis lagi  sehrga jetong
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,budget marketing nya pas sasaran dah mantul NFT,,budget marketing nya pas sasaran mantul nft,budget marketing nya pas sasaran mantul nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,klo gua nyoba psti galaku 😂,,saya  coba  galaku,saya  coba  galaku
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""ko bisa tiba"""""""" naik ya bang""""""",,bang,bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""gw mau beli, asal selfinya sambil pegang KTP""""""",,beli selfinya pegang ktp,beli selfinya pegang ktp
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,apa dia bisa liat masa depan,,liat,liat
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""3$ = 45k dong bang , kan 1$ nya 15k""""""",,bang nya,bang nya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""pas lupa selfi """"""""yah rugi ni hri""""""""""""""",,pas lupa selfi yah rugi ini  hari ,pas lupa selfi yah rugi ini  hari
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ini sama ga sih kayak market tokek 1M,,sih mirip  market tokek,sih mirip  market tokek
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,seni ny itu di tenggorokan,,seni tenggorokan,seni tenggorokan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,viral batt,,viral batt,viral batt
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""dan sekarang viral, harganya pasti naik""""""",,viral harganya,viral harganya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,cuekin aja . toh itu cuman cari heboh . kelen yg terpancing ikut heboh . biarin aja toh ntar diam juga . 😌,,cuekin saja  cari heboh kelen yang  terpancing heboh biarin saja  nanti  diam,cuekin saja  cari heboh kelen yang  terpancing heboh biarin saja  nanti  diam
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,kan tinggal di ss crop jadi ngapain beli? mana burik lg.. 😂😂😂,,tinggal crop ngapain beli burik lagi ,tinggal crop ngapain beli burik lagi
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ini harga naik sendiri atau dia ubah?atau harga di orang lain si,,harga ubah harga orang,harga ubah harga orang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,belum potong pajak ya,,potong pajak,potong pajak
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,keren sih siapa tau ghozali beli tanah di metaverse mukanya terpampang,,keren sih ghozali beli tanah metaverse mukanya terpampang,keren sih ghozali beli tanah metaverse mukanya terpampang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""selfie dari 2017 bro, gojali sabar demi cuan""""""",,selfie bro gojali sabar cuan,selfie bro gojali sabar cuan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,habis di beli besoknya orangya sakit😂,,habis beli besoknya orangya sakit,habis beli besoknya orangya sakit
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,@.kagehiramika,,kagehiramika,kagehiramika
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""Kang pajak bilek """"""""etsss bagi dua"""""""" 🤣""""""",,kang pajak bilek etsss,kang pajak bilek etsss
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""gak work sih karena foto orang, ya kali Eminem atau Pitbull beli foto dia dan dijadikan PP ig, kan gak nyambung.""",,work sih foto orang kali eminem pitbull beli foto dijadikan nyambung,work sih foto orang kali eminem pitbull beli foto dijadikan nyambung
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""Dia itu pintar..""",,pintar,pintar
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""bkn gojali yg keren, yg promotin gojali yg keren. tanpa promot gojali ya cmn gojali""""""",,bukan  gojali yang  keren yang  promotin gojali yang  keren promot gojali hanya  gojali,bukan  gojali yang  keren yang  promotin gojali yang  keren promot gojali hanya  gojali
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""setelah dibeli, auto disantet😂""""""",,dibeli auto disantet,dibeli auto disantet
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,jual nft bu dyah bisa nggak ya laku,,jual nft dyah laku,jual nft dyah laku
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,apakah si Gozali sudah ke masa depan dan mengetahui akan terjadi itu?,,gozali,gozali
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,5 thun bang,,thun bang,thun bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,upload ke opensea nya mahal.. $200an,,upload opensea nya mahal,upload opensea nya mahal
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,VISIT 'AA07' ON OPENSEA,,visit opensea,visit opensea
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,The real Muka adalah aset😂,,the real muka aset,the real muka aset
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,30 jt brapa dollar bg?,,berapa  dollar bagi ,berapa  dollar bagi
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,jadi pp gadelan,,gadelan,gadelan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,$3=30rb. taun brapa bg?,,ribu  taun berapa  bagi ,ribu  taun berapa  bagi
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,itu kalo muka datar bisa di jual di black market buat kartu identitas semesntara imigran gelap,,kalau  muka datar jual black market kartu identitas semesntara imigran gelap,kalau  muka datar jual black market kartu identitas semesntara imigran gelap
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Bowo 50ribu per foto mau blur tetap 50ribu (pada jamannya),,bowo ribu foto blur ribu jamannya,bowo ribu foto blur ribu jamannya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,KITSCH,,kitsch,kitsch
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,foto selfie + ktp dimana 🗿,,foto selfie ktp dimana,foto selfie ktp dimana
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,tpi serem aja wajahnya takut dibuat bikin penyamaran kejahatan di negaara luar😅 nanti dia yg dituduh,,tapi  seram  saja  wajahnya takut bikin penyamaran kejahatan negaara yang  dituduh,tapi  seram  saja  wajahnya takut bikin penyamaran kejahatan negaara yang  dituduh
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Fix dia dari masa depan ajig 😅😅😅,,fix ajig,fix ajig
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,just screeshitted,,just screeshitted,just screeshitted
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bahasa kentut moment,,bahasa kentut moment,bahasa kentut moment
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,engga bisa tangkap layar aja napa😅,,tidak  tangkap layar saja  kenapa ,tidak  tangkap layar saja  kenapa
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ghozali dapet promosi gratiss bree😂,,ghozali dapat  promosi gratiss bree,ghozali dapat  promosi gratiss bree
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bang dibayar berapa 😌,,bang dibayar,bang dibayar
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Di opensea yg nentuin harga siapa bang?,,opensea yang  nentuin harga bang,opensea yang  nentuin harga bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,1 foto 30 juta bang?,,foto juta bang,foto juta bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,salut bamged😳,,salut bamged,salut bamged
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,kasih ke dukun😂,,kasih dukun,kasih dukun
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,jangan kan foto Selfi 2017 sampai 2021 gue punya 2010 sampai 2022 siapa mau beli ya mau jual di NFT GK laku anjirr,,foto selfi beli jual nft laku anjirr,foto selfi beli jual nft laku anjirr
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Muka biasa tp hrg luar biasa..Real sultan baru...👍👍👍,,muka harga  real sultan,muka harga  real sultan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,pake z bang bukan gojali,,pakai  bang gojali,pakai  bang gojali
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,NFT PAKAI UMPAN GOZALI...BENTAR LG KORBAN JUTAAN ORANG,,nft pakai umpan gozali bentar lagi  korban jutaan orang,nft pakai umpan gozali bentar lagi  korban jutaan orang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""tolong jelasin sistem nft gmn, untuk bikinnya gmn? apa cuma 2d aja atau gmn?""""""",,tolong jelasin sistem nft bagaimana  bikinnya bagaimana  saja  bagaimana ,tolong jelasin sistem nft bagaimana  bikinnya bagaimana  saja  bagaimana
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,wah keren 😂,,keren,keren
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,skrg udah berapa M bang,,sekarang  bang,sekarang  bang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Salah kaprah,,salah kaprah,salah kaprah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,biasa bocil epep,,bocil epep,bocil epep
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,emng gratis tapi gak bisa di jual 😂,,memang  gratis jual,memang  gratis jual
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,jelasin dong yg dah tau,,jelasin yang ,jelasin yang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,singkat nya gini bang konsepnya misal lu beli karya orang lain nah karya yang lu beli itu jadi hak lu dan itu di awasi oleh block chaind kalo gk salah,,singkat nya gini bang konsepnya beli karya orang karya beli hak awasi block chaind kalau  salah,singkat nya gini bang konsepnya beli karya orang karya beli hak awasi block chaind kalau  salah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,nah kalo pun ada karya yang plagiasi karya yang plagiasi itu gk akan bisa di jual karna karya yang lu punya di jaga ke asli nya gitu singkat nya sih,,kalau  karya plagiasi karya plagiasi jual karena  karya jaga asli nya begitu  singkat nya sih,kalau  karya plagiasi karya plagiasi jual karena  karya jaga asli nya begitu  singkat nya sih
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ga bs dijual,,dijual,dijual
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Masih awal mulanya NFT kokk,,nft kokk,nft kokk
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,izin Berguru bg🙇🙇🙇,,izin berguru bagi ,izin berguru bagi
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,setiap pindah tangan hargany naik . y kali lu beli 5 dollar dijual 1 dollar,,pindah tangan hargany kali beli dollar dijual dollar,pindah tangan hargany kali beli dollar dijual dollar
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,maksudnya setiap pindah tangan si Gozali masih dapet $?,,maksudnya pindah tangan gozali dapat ,maksudnya pindah tangan gozali dapat
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,laku kalo ada yg mau beli,,laku kalau  yang  beli,laku kalau  yang  beli
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,iya juga,,iya,iya
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ya kan yang jual si Ghozali sendiri bukan orang lain,,jual ghozali orang,jual ghozali orang
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,iye..,,iye,iye
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,pov: orang gk tau tapi sok tau,,pov orang sok,pov orang sok
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,gaada guna nya wkwk.,,tidak ada nya wkwk,tidak ada nya wkwk
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""NFT digunakan sebagai bukti kepemilikan barang yang dapat dibeli dengan mata uang kripto. Barang yang dapat dibeli meliputi beragam media, mulai dari""""""",,nft bukti kepemilikan barang dibeli mata uang kripto barang dibeli meliputi beragam media,nft bukti kepemilikan barang dibeli mata uang kripto barang dibeli meliputi beragam media
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""karya seni, klip video, musik, dan sebagainya. ... Anda dapat mencetak kreasi digital apa pun sebagai NFT, mulai dari seni hingga tulisan dan musik hi""""""",,karya seni klip video musik mencetak kreasi digital nft seni tulisan musik,karya seni klip video musik mencetak kreasi digital nft seni tulisan musik
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,I hope so,,hope,hope
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Kalau pakai jaringan Polygon tidak perlu👍,,pakai jaringan polygon,pakai jaringan polygon
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ajarin bg,,ajarin bagi ,ajarin bagi
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,butuh ktp,,butuh ktp,butuh ktp
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,total kejuak 12m uang kurang tau brpfoto,,total kejuak uang brpfoto,total kejuak uang brpfoto
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,berarti udah dari sekarang saingan lu dah bnyk.. dan pasti gk laku karna dia awal ny emang cuma iseng2,,saingan banyak  laku karena  memang  iseng,saingan banyak  laku karena  memang  iseng
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Siapa tau ada yg beruntung 🥰 harus nyoba dulu kan 😂 iseng2 berhadiah,,yang  beruntung coba  iseng berhadiah,yang  beruntung coba  iseng berhadiah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""ada bang, tadi lewat fyp gua, dia Ngborong""""""",,bang fyp saya  ngborong,bang fyp saya  ngborong
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Sudah dibeli semuaa kok,,dibeli semuaa,dibeli semuaa
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Itu Nft,,nft,nft
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Ga ngerti Nft kah?,,ngerti nft kah,ngerti nft kah
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,cara nya gimana mas,,nya gimana mas,nya gimana mas
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""tinggal kirim eth ke market aja,trus tarik ke rekening""""""",,tinggal kirim eth market saja  terus  tarik rekening,tinggal kirim eth market saja  terus  tarik rekening
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,narik nya lewat indodax atau gmana,,narik nya indodax bagaimana ,narik nya indodax bagaimana
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,sama kaya lukisan buat koleksi doang . bisa lu jual lagi,,kaya lukisan koleksi saja  jual,kaya lukisan koleksi saja  jual
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,"""""jual kalo laku, lah nanti gua beli mau jual malah gk laku😂""""""",,jual kalau  laku saya  beli jual laku,jual kalau  laku saya  beli jual laku
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ini emang lukisan ya? hasil ss wajahlu ga bisa dihitung sebagai lukisan,,memang  lukisan hasil wajahlu dihitung lukisan,memang  lukisan hasil wajahlu dihitung lukisan
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Polygon ramah fee,,polygon ramah fee,polygon ramah fee
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,Gas fee murah bang network matic,,gas fee murah bang network matic,gas fee murah bang network matic
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,ini di chain matic bro bukan eth 🤣,,chain matic bro eth,chain matic bro eth
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,takde,,takde,takde
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,bebas fee kalo di opensea kalo nariknya baru pakai pajak,,bebas fee kalau  opensea kalau  nariknya pakai pajak,bebas fee kalau  opensea kalau  nariknya pakai pajak
7052276384969788698,kokonft,,50600.0,#NFT #LFG,2025-11-09 16:34:43.832804,lo mau post harus bayar 100k kalo gk laku yg wasallam,,post bayar kalau  laku yang  wasallam,post bayar kalau  laku yang  wasallam
